epoch,elapsed,loss,acc,val_loss,val_acc
0,266.8584260940552,0.406400557859,0.81112,0.33169080759,0.8542
1,264.71330642700195,0.219299777958,0.91352,0.355149238205,0.84836
2,263.693745136261,0.122156123159,0.95688,0.409928568897,0.8368
3,256.7689826488495,0.0661105830142,0.9778,0.708501644337,0.83324
