epoch,elapsed,loss,acc,val_loss,val_acc
0,2.956045389175415,0.243309746353,0.925583333365,0.115986458445,0.9634
1,2.1858599185943604,0.101540991362,0.969100000127,0.0899064291991,0.9717
2,2.1364896297454834,0.0756714216481,0.976916666667,0.0910080999669,0.9744
3,2.1566944122314453,0.0593838877941,0.982233333397,0.0780981645158,0.9793
4,2.2656452655792236,0.050160915636,0.98443333346,0.0737275628273,0.9808
5,2.204728603363037,0.0435606383372,0.987116666667,0.0713737293636,0.9825
6,2.1827943325042725,0.0370513703282,0.98905,0.0722728907264,0.9822
7,2.214144468307495,0.0347037794099,0.989766666667,0.0877179240792,0.9823
8,2.2410128116607666,0.0337782804971,0.990533333397,0.0790890352883,0.9813
9,2.2115938663482666,0.0284555897303,0.992033333397,0.0907095414518,0.9816
10,2.1904420852661133,0.0255071184128,0.99276666673,0.0966246946825,0.9818
11,2.263465404510498,0.0249322309636,0.992650000127,0.102784245163,0.9833
12,2.215745449066162,0.0256600975508,0.9925,0.0873111867718,0.9835
13,2.2240655422210693,0.0245251789799,0.993016666667,0.0896461259823,0.9838
14,2.1831979751586914,0.0224783419794,0.99401666673,0.103029732524,0.9815
15,2.172595262527466,0.0189168741772,0.995050000064,0.106540923549,0.9825
16,2.165961980819702,0.0220333891786,0.9947,0.118507836894,0.9824
17,2.1805226802825928,0.020724276367,0.994666666667,0.10981840419,0.9823
18,2.1971447467803955,0.01870119327,0.99535,0.118483355747,0.9828
19,2.197384834289551,0.0175334342787,0.995466666667,0.121036273166,0.9827
