epoch,elapsed,loss,acc,val_loss,val_acc
0,741.9056284427643,0.580503637009,0.78692,0.431413572931,0.85996
1,732.2225952148438,0.276746371431,0.93104,0.298907060623,0.89392
2,733.4961802959442,0.136252542877,0.97184,0.260107000351,0.9014
3,735.58154463768,0.0732640437961,0.98868,0.242665359039,0.904
4,736.4765524864197,0.0410920111465,0.9952,0.234972707458,0.9066
