epoch,elapsed,loss,acc,val_loss,val_acc
0,253.16409826278687,0.406397627172,0.8112,0.331743542919,0.85432
1,242.43760633468628,0.219214196362,0.91428,0.357028899817,0.84928
2,239.16821599006653,0.119320734941,0.95744,0.413918400755,0.83488
3,238.45871138572693,0.0667859036249,0.97816,0.677411358702,0.83728
