epoch,elapsed,loss,acc,val_loss,val_acc
0,5.813829660415649,0.24367420764,0.924400000032,0.103759997122,0.969
1,2.4530060291290283,0.104382941322,0.967866666667,0.089741317155,0.9724
2,2.4568374156951904,0.0741902217348,0.9776,0.0763851446249,0.9757
3,2.470879554748535,0.0588599562531,0.982499999968,0.0740755186481,0.9785
4,2.4510369300842285,0.0487318225411,0.984933333333,0.0800099245005,0.9796
5,2.4662961959838867,0.0429203183234,0.987000000032,0.0775512095079,0.9812
6,2.458127021789551,0.0391461857941,0.988350000032,0.0889363682696,0.9802
7,2.4602792263031006,0.033607791765,0.99045,0.0796475410514,0.9823
8,2.4621407985687256,0.0313796415444,0.991033333333,0.0870149067826,0.9818
9,2.4433343410491943,0.0296041845913,0.991649999968,0.0762285636709,0.9831
10,2.4688451290130615,0.0264122425019,0.993083333333,0.0906292101521,0.9828
11,2.4466190338134766,0.0243294070563,0.993216666667,0.0966322302682,0.9826
12,2.4357717037200928,0.024318860652,0.9932,0.0979602178511,0.9837
13,2.4457545280456543,0.0219138561675,0.993983333302,0.100258009342,0.9829
14,2.4560887813568115,0.0214081628842,0.994200000032,0.107888318328,0.9817
15,2.440717935562134,0.0220189853282,0.994116666635,0.0909005244661,0.984
16,2.4487314224243164,0.0198235229472,0.9947,0.0955840949641,0.9848
17,2.454099655151367,0.0187561591402,0.99515,0.107164726543,0.9839
18,2.459207534790039,0.0180222250409,0.995166666635,0.100084636992,0.983
19,2.4475202560424805,0.0180576950352,0.995183333333,0.0977186338592,0.9849
