epoch,elapsed,loss,acc,val_loss,val_acc
0,30.124677419662476,1.83124490798,0.322863316261,1.54172050705,0.4408
1,25.263817071914673,1.55474961079,0.429995196926,1.39930304565,0.4978
2,25.27817678451538,1.43529916287,0.482068523855,1.27256968994,0.5435
3,25.250577926635742,1.35136897882,0.515229747038,1.18669298096,0.5774
4,25.209107398986816,1.28176486053,0.542727345501,1.10311537151,0.6099
5,25.12861919403076,1.21946584915,0.56594220301,1.04754621601,0.6299
6,25.173667192459106,1.1609829607,0.587055715658,1.00744065237,0.6506
7,25.168174028396606,1.12233954513,0.602085334614,0.981293684864,0.6558
8,25.164082765579224,1.08324577111,0.617955491515,0.920111668396,0.6772
9,25.145345449447632,1.05103518001,0.62822206212,0.915378149605,0.6786
10,25.1702823638916,1.02560483697,0.6359870317,0.903016524506,0.6833
11,25.162057161331177,0.997975560743,0.649095421069,0.857968201733,0.703
12,25.146979093551636,0.977302946496,0.65619996798,0.833621832561,0.709
13,25.14852476119995,0.956299988822,0.664105027217,0.818608374691,0.7147
14,25.14928889274597,0.93689713822,0.671209574127,0.809230681038,0.7162
15,25.10410976409912,0.919925295425,0.679274735831,0.799409629345,0.7248
16,25.164687871932983,0.906372014964,0.681976464938,0.799829966259,0.7256
17,25.149401903152466,0.899315082565,0.686219180275,0.839566489697,0.7076
18,25.140326738357544,0.884160808558,0.691202369516,0.760704519081,0.7383
19,25.208802700042725,0.871210943305,0.696225584374,0.743353638268,0.7482
