epoch,elapsed,loss,acc,val_loss,val_acc
0,5.77406120300293,0.243587727936,0.92535,0.118858278906,0.9622
1,2.460724115371704,0.102719793983,0.968300000032,0.0881407991447,0.9726
2,2.439413547515869,0.0764806542883,0.976883333302,0.0780863788591,0.9771
3,2.4471359252929688,0.062235663119,0.981683333302,0.0713169106898,0.9803
4,2.4499378204345703,0.0507391374628,0.984833333333,0.0770897292648,0.9803
5,2.4610233306884766,0.0441484911267,0.987633333333,0.0802222116225,0.9792
6,2.4711170196533203,0.0375459636306,0.988983333333,0.0808995135851,0.9815
7,2.457103729248047,0.0338166678566,0.990166666635,0.089470074036,0.9804
8,2.4610376358032227,0.0322944123032,0.99125,0.0868415168781,0.9817
9,2.469170331954956,0.0299945221864,0.991050000032,0.091393804312,0.983
10,2.4476613998413086,0.0273981913963,0.992533333333,0.095538721366,0.9805
11,2.4781150817871094,0.0241715571041,0.993233333302,0.0900391466388,0.9829
12,2.463240385055542,0.0227639513536,0.993766666667,0.0912571994728,0.9839
13,2.448246955871582,0.0234934408309,0.99325,0.0973079605537,0.9834
14,2.4681081771850586,0.0234464516183,0.99355,0.103072089383,0.9823
15,2.4677627086639404,0.0201828483308,0.994583333302,0.105066612893,0.9832
16,2.4429502487182617,0.0200960418687,0.994966666698,0.108350104416,0.9809
17,2.4606845378875732,0.0221712704379,0.99455,0.107192206827,0.9823
18,2.454524517059326,0.0179473060094,0.995516666667,0.109663791665,0.9835
19,2.4524450302124023,0.0198895877137,0.995,0.114710789817,0.9841
