epoch,elapsed,loss,acc,val_loss,val_acc
0,5.796384334564209,0.24582775624,0.924199999968,0.101557837625,0.968
1,2.4561362266540527,0.102746293614,0.968933333302,0.0810991668608,0.9771
2,2.4663617610931396,0.0733454525615,0.977549999968,0.0748072654001,0.9799
3,2.447915554046631,0.0579165432334,0.98225,0.0704004244846,0.9815
4,2.4516611099243164,0.0508581369596,0.985233333302,0.0761945117465,0.9795
5,2.459789752960205,0.0432609516633,0.987333333333,0.0797435284145,0.9803
6,2.4427661895751953,0.0384880202329,0.9889,0.0840840032237,0.9795
7,2.4514319896698,0.0335462987297,0.990316666635,0.070931846881,0.9831
8,2.4462761878967285,0.0310266228452,0.991133333302,0.0795251643743,0.9833
9,2.4532105922698975,0.028704166585,0.992,0.0911650989608,0.982
10,2.4655067920684814,0.0256354103689,0.992316666667,0.0857355609693,0.9836
11,2.438106060028076,0.0258854184629,0.992733333333,0.0864790946703,0.9846
12,2.453134059906006,0.0237102546691,0.993283333302,0.0849361634257,0.9839
13,2.443124532699585,0.0214370123389,0.994366666667,0.106819438013,0.9808
14,2.4510574340820312,0.0213166137476,0.994166666698,0.109504085421,0.9824
15,2.468398094177246,0.0188776765062,0.994749999968,0.114160113929,0.981
16,2.44352650642395,0.0209622394253,0.994749999968,0.100408624991,0.9837
17,2.4352211952209473,0.0193025034653,0.994999999968,0.113003546741,0.9824
18,2.4510321617126465,0.0181117275243,0.995166666667,0.108852092473,0.982
19,2.4442026615142822,0.0188087801823,0.994999999968,0.107415732427,0.9832
