epoch,elapsed,loss,acc,val_loss,val_acc
0,5.805128335952759,0.247392149746,0.923433333333,0.117190295489,0.9641
1,2.4840943813323975,0.103885631339,0.967883333302,0.0754029198639,0.9776
2,2.439667224884033,0.0763357332269,0.977233333333,0.0826326135989,0.977
3,2.43569016456604,0.0620321369837,0.981266666635,0.0713906436602,0.9812
4,2.443415880203247,0.0496715109701,0.984999999968,0.0797570884754,0.9785
5,2.451673984527588,0.0443620134088,0.986433333365,0.0795085838387,0.98
6,2.4348056316375732,0.0379997155521,0.98865,0.0748330546479,0.9816
7,2.444242238998413,0.0349470699575,0.989716666635,0.0893706391515,0.9808
8,2.4569008350372314,0.0314384164576,0.990583333365,0.0901947103164,0.9808
9,2.4326725006103516,0.0291641736167,0.991616666667,0.088639774937,0.9837
10,2.436746120452881,0.0279245845646,0.991933333302,0.11309612325,0.9795
11,2.4409329891204834,0.0254439340207,0.993133333365,0.101542999606,0.9808
12,2.464932441711426,0.0236850070797,0.993733333333,0.100810169892,0.9815
13,2.4367990493774414,0.0221933347943,0.994033333333,0.0954635115396,0.9835
14,2.438347578048706,0.0207265865204,0.99435,0.109854781486,0.982
15,2.4285542964935303,0.0211941561299,0.994466666667,0.0935819609743,0.9825
16,2.4479708671569824,0.0199288669904,0.994833333333,0.109666090456,0.9826
17,2.4461021423339844,0.0179121557071,0.9952,0.123293738133,0.9814
18,2.4248569011688232,0.0189903230483,0.995333333333,0.100549827472,0.9825
19,2.433152675628662,0.0186160100377,0.995116666635,0.112004494586,0.9815
