epoch,elapsed,loss,acc,val_loss,val_acc
0,26.516480445861816,1.86654967848,0.313600352113,1.5577248436,0.4343
1,22.79533815383911,1.57229526929,0.427833813641,1.40955733585,0.4991
2,22.733831644058228,1.44161594288,0.47846621838,1.26479698658,0.5504
3,22.73266577720642,1.3505399163,0.517030899776,1.15838555584,0.5953
4,22.73154306411743,1.2746810214,0.54406820365,1.10288423233,0.6139
5,22.74038815498352,1.21336258576,0.572966698687,1.04841840248,0.6344
6,22.73585295677185,1.166264518,0.587656099904,0.996984111023,0.6497
7,22.7449791431427,1.12226808403,0.60312600064,0.980372331619,0.6578
8,22.721730709075928,1.08685320835,0.614913544669,0.938496708965,0.6702
9,22.709997415542603,1.05737408506,0.628542267051,0.930655848217,0.6702
10,22.725566387176514,1.02134596088,0.641750720461,0.88960796423,0.689
11,22.714227199554443,1.00333476612,0.649455651617,0.854407569695,0.6971
12,22.664061069488525,0.978851793059,0.657760967019,0.832109871197,0.7111
13,22.770095586776733,0.957669774939,0.665285782901,0.82371859417,0.71
14,22.651925563812256,0.935873368307,0.671910022414,0.800661724663,0.7222
15,22.691195011138916,0.919306619634,0.678694364393,0.781360566998,0.7289
16,22.685749530792236,0.908754239928,0.684237912264,0.754862354469,0.7399
17,22.763620615005493,0.890131746982,0.691502561639,0.747232931328,0.742
18,22.705639839172363,0.874744155546,0.693343739994,0.736910486126,0.7445
19,22.742560863494873,0.873836621885,0.695885366635,0.722054501534,0.7508
