epoch,elapsed,loss,acc,val_loss,val_acc
0,14.340591430664062,0.351280782596,0.893166666635,0.0765157786123,0.9759
1,10.24351954460144,0.114575443133,0.966450000032,0.0599236108951,0.9808
2,10.237622499465942,0.0848916569432,0.975350000032,0.0437956546917,0.9855
3,10.22013521194458,0.0732814560453,0.978166666667,0.0415132902092,0.9859
4,10.227431297302246,0.0621970414172,0.981950000032,0.0343857744586,0.9882
5,10.228044986724854,0.0560458962739,0.98345,0.0329917756968,0.9884
6,10.200250625610352,0.0529533413331,0.984083333333,0.0316767018081,0.9894
7,10.230893611907959,0.0483234769056,0.985816666635,0.0287042235416,0.9904
8,10.216484785079956,0.0451739328017,0.986466666667,0.0302252906789,0.9901
9,10.229931592941284,0.0421551561217,0.987216666635,0.0284040001463,0.9903
10,10.192878007888794,0.0406602196485,0.98775,0.0286472177223,0.9906
11,10.19686770439148,0.0384085420695,0.98885,0.0296181995298,0.9903
