epoch,elapsed,loss,acc,val_loss,val_acc
0,14.351357698440552,0.306662423174,0.906683333365,0.0745890284944,0.9746
1,10.262174367904663,0.105078451812,0.969233333302,0.048223269723,0.9839
2,10.264153003692627,0.0791907453726,0.976,0.0394532309366,0.9859
3,10.24390172958374,0.0669195314745,0.979683333302,0.0371768665292,0.987
4,10.244891166687012,0.0586998482396,0.982300000032,0.0343236477165,0.9886
5,10.26355504989624,0.0540706208766,0.983866666667,0.0326449524574,0.9886
6,10.264667987823486,0.050387187622,0.984633333365,0.0327729866403,0.9885
7,10.2466402053833,0.0457802043999,0.986616666635,0.0324114750833,0.9893
8,10.225478649139404,0.0433669247592,0.986883333365,0.030578219187,0.9899
9,10.24505877494812,0.0395551866437,0.987683333302,0.0283773049446,0.9905
10,10.224447250366211,0.0360734079493,0.989016666635,0.0292805270758,0.9898
11,10.233093738555908,0.0357362480789,0.988866666667,0.0281960334408,0.9904
