epoch,elapsed,loss,acc,val_loss,val_acc
0,26.94191837310791,1.82639318819,0.329365396927,1.50741336498,0.4616
1,22.88798427581787,1.54166391611,0.436079090618,1.35334181194,0.5194
2,22.873321056365967,1.42208095598,0.487652097342,1.24848803825,0.5576
3,22.8618426322937,1.33592305632,0.520172910663,1.17080800304,0.5935
4,22.917595386505127,1.25841162486,0.551673070765,1.1013016201,0.6083
5,22.83815050125122,1.19532707651,0.575408261287,1.02411018219,0.6398
6,22.860766887664795,1.14381202657,0.595681235991,0.990432274055,0.655
7,22.88906764984131,1.10424714319,0.607588856868,0.948689497757,0.6686
8,22.91029381752014,1.07182783612,0.620296990074,0.920056034374,0.6771
9,22.8830304145813,1.03648355081,0.631984470061,0.925601702118,0.6748
10,22.845092296600342,1.00910227865,0.642110951009,0.88858281517,0.69
11,22.867750883102417,0.98255475011,0.655699647775,0.825548081207,0.7129
12,22.80998134613037,0.957152947225,0.664265129683,0.816315854073,0.7154
13,22.876294374465942,0.939401863593,0.67028898495,0.823019517136,0.7106
14,22.622851133346558,0.922491213125,0.676212776177,0.80263049736,0.723
15,22.61918592453003,0.907240798276,0.681956452129,0.775460157871,0.7323
16,22.611805200576782,0.893840649897,0.689221101505,0.811444496059,0.7202
17,22.647082805633545,0.875354452199,0.693303714377,0.747165398788,0.7413
18,22.618759393692017,0.866823673974,0.69638568684,0.747965092087,0.7424
19,22.616849422454834,0.857178632596,0.701248799232,0.732788038921,0.7487
