epoch,elapsed,loss,acc,val_loss,val_acc
0,264.3875768184662,0.406400409544,0.81112,0.331693486786,0.85424
1,255.90594148635864,0.219304481049,0.9136,0.354988081889,0.8482
2,255.22129368782043,0.117416496547,0.9572,0.418691089339,0.83768
3,253.72401809692383,0.0660182395968,0.97776,0.699368129582,0.833
