epoch,elapsed,loss,acc,val_loss,val_acc
0,26.55125141143799,1.88536588834,0.30683818822,1.65214220066,0.4046
1,22.69038200378418,1.57473329058,0.426873198847,1.37075450916,0.5077
2,22.64636468887329,1.43886709694,0.481768331732,1.28660385513,0.5385
3,22.671308279037476,1.34753848084,0.517471181556,1.17725690079,0.5874
4,22.646642684936523,1.26805395806,0.549531700288,1.10762134733,0.6155
5,22.61954379081726,1.2065971792,0.568703970541,1.02438979015,0.639
6,22.64885139465332,1.15102008131,0.591638648735,1.02662812119,0.6379
7,22.65622091293335,1.10511817124,0.6091298431,0.945242667389,0.6709
8,22.64166235923767,1.06791310573,0.622698527057,0.89940654335,0.6873
9,22.652828693389893,1.03210936818,0.636807556836,0.872523837662,0.6933
10,22.602848529815674,1.00447810238,0.645493115594,0.83504381876,0.7099
11,22.592216730117798,0.97962012783,0.654578930516,0.816553020763,0.7165
12,22.619380235671997,0.954355479928,0.664685398655,0.831013107014,0.7159
13,22.621994256973267,0.933113819966,0.672410342619,0.793869433594,0.7238
14,22.6400465965271,0.917795004961,0.680895773295,0.790270782185,0.7303
15,22.680119037628174,0.90077919331,0.685138488633,0.782262378025,0.7308
16,22.630210399627686,0.890924793633,0.689101024656,0.80712322855,0.719
17,22.64307165145874,0.874975400325,0.692883445405,0.760204320145,0.7351
18,22.6060893535614,0.862880130914,0.699947966699,0.726781667614,0.7524
19,22.6223361492157,0.851626227462,0.702569644573,0.711126767159,0.7572
