epoch,elapsed,loss,acc,val_loss,val_acc
0,14.381519317626953,0.349774647379,0.894150000032,0.0828027145304,0.9738
1,10.22870659828186,0.11636006583,0.965683333302,0.051395950303,0.9835
2,10.217480421066284,0.0856758193115,0.974433333365,0.0477164888376,0.9847
3,10.205644845962524,0.071617139413,0.978516666635,0.0379800251568,0.9868
4,10.250941753387451,0.062571097071,0.981116666635,0.0345520755764,0.9887
5,10.216106414794922,0.0544687202622,0.983300000032,0.0338756631741,0.9886
6,10.193785190582275,0.0514364394352,0.984916666635,0.0313089848872,0.9891
7,10.209836959838867,0.0471982525031,0.985533333365,0.0327578074851,0.9877
8,10.191012382507324,0.0440902168617,0.987266666698,0.0312058630249,0.9882
9,10.199900388717651,0.0428133885771,0.986833333333,0.0291910701746,0.9892
10,10.207724332809448,0.0396880910118,0.987800000032,0.0293502409547,0.9894
11,10.193737030029297,0.0390314668422,0.988716666635,0.0277031342049,0.9907
