epoch,elapsed,loss,acc,val_loss,val_acc
0,26.81536316871643,1.88226982802,0.304497439181,1.60139671955,0.4224
1,22.695392608642578,1.57785832725,0.424231508165,1.40138937225,0.4948
2,22.742932319641113,1.455515317,0.471962055716,1.29160009251,0.5375
3,22.713865995407104,1.3692832718,0.50688440602,1.20539234676,0.5753
4,22.701202869415283,1.29693625518,0.536363272494,1.16075949364,0.5922
5,22.738558053970337,1.24124762617,0.557556836375,1.10189121838,0.6087
6,22.684415817260742,1.190589558,0.576448927313,1.03471365681,0.6316
7,22.671903371810913,1.15005177487,0.591558597502,0.998670786476,0.6479
8,22.718391180038452,1.1075420677,0.606648254883,0.955269972992,0.6643
9,22.712793350219727,1.07357980748,0.622398334934,0.924804331398,0.6761
10,22.681219577789307,1.04454513639,0.631183957733,0.889785314369,0.6853
11,22.693650007247925,1.01668733379,0.64099023375,0.88128858223,0.6919
12,22.666836261749268,0.992313992698,0.650736471342,0.850961753941,0.6986
13,22.64001703262329,0.972047904249,0.65852145373,0.821668082523,0.7149
14,22.74013876914978,0.946938399699,0.66696685879,0.810655113697,0.7154
15,22.65833878517151,0.937570631304,0.669928754403,0.806150099373,0.7166
16,22.682095050811768,0.922826390712,0.677453570285,0.784137690544,0.7309
17,22.688244819641113,0.903466571419,0.681696285623,0.750336151409,0.7384
18,22.734702348709106,0.891358737949,0.689561319244,0.758859143066,0.7338
19,22.635016202926636,0.880907190216,0.693563880884,0.764379921627,0.7413
