epoch,elapsed,loss,acc,val_loss,val_acc
0,13.907322645187378,0.327927658844,0.901016666667,0.080577742444,0.9742
1,10.17748737335205,0.115255578246,0.966433333333,0.0563806001388,0.9818
2,10.189496040344238,0.0860754057427,0.974633333302,0.0447155020822,0.9848
3,10.169681787490845,0.0722905042668,0.978666666635,0.0395539185874,0.9865
4,10.157049655914307,0.0625073839416,0.981166666635,0.0380336015273,0.9868
5,10.185574054718018,0.0551459428499,0.98375,0.0383736640933,0.9871
6,10.148017883300781,0.0498275553266,0.985399999968,0.0334115883658,0.9884
7,10.159037828445435,0.0471251955827,0.985649999968,0.0347979806647,0.9883
8,10.182511329650879,0.0448090157236,0.986116666667,0.0308702805276,0.9891
9,10.14817190170288,0.0420049148723,0.987133333302,0.0318709577381,0.9899
10,10.184351205825806,0.0395077652353,0.988433333333,0.0306834444254,0.9896
11,10.148184776306152,0.0371506762902,0.989116666635,0.0292157562713,0.9902
