epoch,elapsed,loss,acc,val_loss,val_acc
0,26.954273462295532,1.86470232791,0.315941101152,1.68633246651,0.3806
1,23.372039794921875,1.59448214861,0.416246397695,1.39958104877,0.5008
2,23.277423620224,1.47710992536,0.462796189561,1.28494127541,0.5442
3,23.27863359451294,1.38781830305,0.501120717259,1.23065430813,0.5631
4,23.24463987350464,1.31728396223,0.529278738393,1.15754392776,0.5917
5,23.14158606529236,1.24919017797,0.552593659942,1.15100160847,0.5919
6,23.14563274383545,1.19877028397,0.575368235671,1.03641978989,0.6371
7,23.088698863983154,1.14152461579,0.593379763048,0.983605794334,0.6538
8,23.10745334625244,1.10247058804,0.609289945565,0.956782987022,0.671
9,23.04908037185669,1.07288954459,0.620216938841,0.92416174469,0.6756
10,23.063027381896973,1.03675255096,0.636787544028,0.899808431244,0.6856
11,23.108160257339478,1.01280350611,0.640569964777,0.873234855652,0.6931
12,23.020341396331787,0.985845153774,0.65097662504,0.863107484722,0.706
13,23.028884649276733,0.965000983312,0.661203170029,0.81462608099,0.7215
14,23.031814575195312,0.943839462568,0.669948767211,0.830311859894,0.7123
15,23.02392339706421,0.927366811783,0.675712455972,0.797070212746,0.7214
16,23.002470016479492,0.909041355254,0.679875120077,0.774576001453,0.7349
17,23.030383110046387,0.896497526957,0.687580051233,0.773676335621,0.7307
18,22.97216796875,0.885040097938,0.692263048351,0.764823584938,0.7343
19,23.004478454589844,0.876449357956,0.694944764649,0.748260551357,0.7411
