epoch,elapsed,loss,acc,val_loss,val_acc
0,5.802347183227539,0.244111296546,0.925450000032,0.128577616981,0.9607
1,2.4417166709899902,0.102697416945,0.969683333365,0.092935814523,0.9731
2,2.456026315689087,0.0758076833566,0.977183333365,0.0809529953507,0.9758
3,2.431042432785034,0.0614955652545,0.981066666698,0.075001418708,0.9782
4,2.4481863975524902,0.0500565838935,0.984933333333,0.0796389125118,0.978
5,2.44870662689209,0.0437690351839,0.986749999968,0.0785897210106,0.9804
6,2.4489047527313232,0.0398983524566,0.98835,0.083136498381,0.9815
7,2.44892954826355,0.0353768360469,0.9895,0.0824284982584,0.9823
8,2.4457345008850098,0.0308868190896,0.990883333365,0.0997534777568,0.9806
9,2.445603132247925,0.027983238361,0.992049999968,0.0862767176024,0.9846
10,2.4427733421325684,0.0271054062502,0.992333333302,0.0836178672798,0.9827
11,2.4524779319763184,0.02522856187,0.992866666667,0.100681735095,0.9826
12,2.4530770778656006,0.0243482175168,0.993449999968,0.107335541604,0.9808
13,2.445244312286377,0.0226337696305,0.993600000032,0.102209628862,0.9818
14,2.4567575454711914,0.0217769882378,0.994083333302,0.106004336261,0.9833
15,2.443457841873169,0.0206385261471,0.994383333365,0.106227892451,0.9837
16,2.4455344676971436,0.0202221911792,0.994649999968,0.115120142474,0.982
17,2.45131778717041,0.0193812447881,0.9948,0.116209864578,0.9837
18,2.4522273540496826,0.0183963534366,0.995183333333,0.111802045454,0.9841
19,2.451303482055664,0.0183678534822,0.9954,0.119291569862,0.9836
