epoch,elapsed,loss,acc,val_loss,val_acc
0,5.765559911727905,0.246635141548,0.924599999968,0.104150103992,0.9664
1,2.457383155822754,0.101712080646,0.968966666698,0.0897431044517,0.9721
2,2.4291834831237793,0.0756596213043,0.976633333365,0.075688100576,0.9781
3,2.43711519241333,0.0615126125271,0.981333333365,0.0826112416834,0.9782
4,2.4519524574279785,0.0518970350148,0.984616666667,0.078754464714,0.9792
5,2.4489715099334717,0.0446854550431,0.98605,0.0776400480726,0.9821
6,2.4454731941223145,0.0388053598315,0.988766666635,0.0861266910451,0.9808
7,2.455843448638916,0.0350209157068,0.989483333333,0.065705490112,0.9842
8,2.4659342765808105,0.0300072950377,0.991133333302,0.0809169872238,0.9833
9,2.444657802581787,0.0320275759056,0.991383333333,0.079220748809,0.9837
10,2.4474809169769287,0.0261252186002,0.992183333333,0.0941030998016,0.9823
11,2.44816517829895,0.024256177346,0.993316666635,0.0930734936679,0.9831
12,2.4553894996643066,0.0225806438528,0.993649999968,0.0912322902955,0.9821
13,2.449061393737793,0.0227701047055,0.993983333365,0.0871936454779,0.9843
14,2.457369327545166,0.0207730408656,0.994249999968,0.0901049578839,0.985
15,2.4430224895477295,0.023598607483,0.99375,0.098661464844,0.9829
16,2.4495632648468018,0.0189946089621,0.99465,0.106958886213,0.9827
17,2.457785129547119,0.0177056492488,0.995183333365,0.0924496502416,0.9848
18,2.4529473781585693,0.0189020708393,0.995083333302,0.0930099298904,0.9842
19,2.4545421600341797,0.0186873571415,0.99505,0.0960891464846,0.9853
