epoch,elapsed,loss,acc,val_loss,val_acc
0,14.254418134689331,0.323460474718,0.902533333365,0.074249223119,0.9762
1,10.193504810333252,0.114475453126,0.965816666667,0.0526814085789,0.9828
2,10.165085315704346,0.0881308004797,0.973683333365,0.0447731651381,0.9856
3,10.149678945541382,0.0728412999014,0.978416666698,0.0373161793066,0.9877
4,10.161837577819824,0.0645889749348,0.980633333365,0.0345132536808,0.9878
5,10.151687622070312,0.0572444176863,0.982750000032,0.0312316663864,0.9887
6,10.16409683227539,0.0518144291162,0.984449999968,0.033486588333,0.989
7,10.156351327896118,0.0482873568192,0.985133333365,0.0297285564417,0.9894
8,10.150917053222656,0.0446189593248,0.986483333333,0.0309589684025,0.9902
9,10.154716968536377,0.0410251102557,0.987816666667,0.0294285647258,0.9903
10,10.165891885757446,0.0379321269438,0.988833333302,0.0283553885057,0.9906
11,10.170604944229126,0.0361314243833,0.988749999968,0.0289827540313,0.99
